id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,478,467,40.71000700,19.94577900,10,7630,7050,1,23402,102
2,Dibër,204,204,41.59991200,20.26165100,0,2933,2679,0,21741,50
3,Durrës,1087,1068,41.33054100,19.46326500,17,12323,10991,2,42494,245
4,Elbasan,629,611,41.11456500,20.08415200,17,10151,9258,1,30756,264
5,Fier,1056,1038,40.72902000,19.56091000,16,13918,12611,2,29859,251
6,Gjirokastër,251,242,40.07869700,20.13633000,9,5544,5229,0,22680,64
7,Korçe,315,304,40.61812600,20.77752800,10,7472,7036,1,28871,121
8,Kukës,274,268,42.07545200,20.42317600,6,3423,3115,0,23656,34
9,Lezhë,727,717,41.78537300,19.64099400,10,7653,6830,0,26460,96
10,Shkodër,1423,1411,42.06776800,19.51425000,11,11074,9495,1,30557,156
11,Tiranë,5308,5241,41.33278100,19.81696400,63,64889,58552,4,819603,1029
12,Vlorë,847,833,40.46778700,19.48373700,13,11421,10433,1,29601,141
