id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,50,45,40.71000700,19.94577900,4,108,57,1,1395,1
2,Dibër,32,31,41.59991200,20.26165100,1,75,40,0,588,3
3,Durrës,433,410,41.33054100,19.46326500,20,1055,591,3,5236,31
4,Elbasan,89,88,41.11456500,20.08415200,1,200,103,0,1663,8
5,Fier,140,128,40.72902000,19.56091000,11,358,208,1,2868,10
6,Gjirokastër,34,31,40.07869700,20.13633000,3,83,46,0,1428,3
7,Korçe,118,114,40.61812600,20.77752800,4,234,108,0,1270,8
8,Kukës,94,91,42.07545200,20.42317600,3,253,154,0,1487,5
9,Lezhë,125,123,41.78537300,19.64099400,1,320,189,1,2121,6
10,Shkodër,285,285,42.06776800,19.51425000,0,650,331,0,3525,34
11,Tiranë,1771,1711,41.33278100,19.81696400,52,3674,1792,8,21434,111
12,Vlorë,118,113,40.46778700,19.48373700,5,250,127,0,2387,5
