id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,99,92,40.71000700,19.94577900,6,252,151,1,2205,2
2,Dibër,59,51,41.59991200,20.26165100,8,141,75,0,1292,7
3,Durrës,533,517,41.33054100,19.46326500,13,1515,937,3,7303,45
4,Elbasan,264,244,41.11456500,20.08415200,18,563,277,2,3061,22
5,Fier,213,206,40.72902000,19.56091000,7,634,403,0,3904,18
6,Gjirokastër,63,62,40.07869700,20.13633000,1,168,101,0,2382,4
7,Korçe,225,210,40.61812600,20.77752800,15,533,293,0,2364,15
8,Kukës,144,135,42.07545200,20.42317600,8,419,266,1,2304,9
9,Lezhë,278,263,41.78537300,19.64099400,14,603,311,1,3224,14
10,Shkodër,373,358,42.06776800,19.51425000,14,890,478,1,4961,39
11,Tiranë,2379,2323,41.33278100,19.81696400,50,5838,3292,6,36225,167
12,Vlorë,182,178,40.46778700,19.48373700,4,392,204,0,3593,6
