id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,387,378,40.71000700,19.94577900,8,9772,9247,1,27102,138
2,Dibër,64,60,41.59991200,20.26165100,4,3374,3255,0,24891,55
3,Durrës,409,396,41.33054100,19.46326500,12,15041,14330,1,46144,302
4,Elbasan,340,327,41.11456500,20.08415200,11,12291,11658,2,34456,293
5,Fier,703,681,40.72902000,19.56091000,18,18614,17609,4,33559,302
6,Gjirokastër,539,526,40.07869700,20.13633000,13,7060,6441,0,25770,80
7,Korçe,213,207,40.61812600,20.77752800,5,8895,8541,1,32671,141
8,Kukës,48,33,42.07545200,20.42317600,13,4168,4084,2,27351,36
9,Lezhë,159,150,41.78537300,19.64099400,9,8879,8605,0,30160,115
10,Shkodër,489,480,42.06776800,19.51425000,9,13028,12370,0,34253,169
11,Tiranë,3880,3851,41.33278100,19.81696400,27,83799,78649,2,1041276,1270
12,Vlorë,228,221,40.46778700,19.48373700,5,14216,13804,2,30605,184
