id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,799,784,40.71000700,19.94577900,13,2937,2087,2,6649,51
2,Dibër,486,483,41.59991200,20.26165100,3,1639,1130,0,5507,23
3,Durrës,1478,1459,41.33054100,19.46326500,18,5692,4081,1,16745,133
4,Elbasan,1082,1055,41.11456500,20.08415200,25,4140,2934,2,8941,124
5,Fier,1944,1927,40.72902000,19.56091000,14,5896,3833,3,8852,119
6,Gjirokastër,502,490,40.07869700,20.13633000,11,2162,1629,1,6639,31
7,Korçe,888,869,40.61812600,20.77752800,16,3563,2605,3,7480,70
8,Kukës,385,377,42.07545200,20.42317600,8,1588,1174,0,7419,29
9,Lezhë,961,947,41.78537300,19.64099400,13,3359,2344,1,8714,54
10,Shkodër,1341,1325,42.06776800,19.51425000,15,3972,2557,1,11508,74
11,Tiranë,15302,15182,41.33278100,19.81696400,112,30785,14948,8,223094,535
12,Vlorë,1026,1011,40.46778700,19.48373700,13,4183,3104,2,8513,53
