id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,764,741,40.71000700,19.94577900,21,1686,888,2,5144,34
2,Dibër,264,260,41.59991200,20.26165100,4,625,344,0,4002,17
3,Durrës,1341,1311,41.33054100,19.46326500,27,3712,2266,3,13305,105
4,Elbasan,822,790,41.11456500,20.08415200,29,2556,1644,3,6791,90
5,Fier,1600,1558,40.72902000,19.56091000,36,3610,1930,6,7132,80
6,Gjirokastër,509,493,40.07869700,20.13633000,15,1508,980,1,5048,19
7,Korçe,1124,1098,40.61812600,20.77752800,23,2732,1547,3,5545,61
8,Kukës,441,430,42.07545200,20.42317600,10,1085,623,1,5484,21
9,Lezhë,776,768,41.78537300,19.64099400,7,1959,1145,1,6564,38
10,Shkodër,945,922,42.06776800,19.51425000,21,2400,1392,2,9100,63
11,Tiranë,11458,11243,41.33278100,19.81696400,201,21187,9340,14,132031,389
12,Vlorë,1121,1097,40.46778700,19.48373700,21,2128,973,3,6578,34
