id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,890,875,40.71000700,19.94577900,14,3153,2211,1,6824,52
2,Dibër,452,444,41.59991200,20.26165100,7,1742,1263,1,5682,27
3,Durrës,1499,1478,41.33054100,19.46326500,19,6036,4399,2,17145,138
4,Elbasan,1226,1203,41.11456500,20.08415200,20,4495,3142,3,9191,127
5,Fier,2072,2055,40.72902000,19.56091000,15,6253,4059,2,9052,122
6,Gjirokastër,532,523,40.07869700,20.13633000,9,2244,1681,0,6824,31
7,Korçe,899,894,40.61812600,20.77752800,4,3638,2668,1,7705,71
8,Kukës,420,412,42.07545200,20.42317600,8,1678,1228,0,7644,30
9,Lezhë,990,972,41.78537300,19.64099400,16,3576,2530,2,8964,56
10,Shkodër,1369,1364,42.06776800,19.51425000,5,4137,2694,0,11788,74
11,Tiranë,16040,15912,41.33278100,19.81696400,119,32269,15678,9,236365,551
12,Vlorë,1090,1063,40.46778700,19.48373700,27,4470,3327,0,8738,53
