id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,3,3,40.71000700,19.94577900,0,13215,13041,0,38422,171
2,Dibër,0,0,41.59991200,20.26165100,0,4125,4068,0,36141,57
3,Durrës,7,6,41.33054100,19.46326500,1,19742,19378,0,57484,357
4,Elbasan,6,5,41.11456500,20.08415200,1,16380,16052,0,45801,322
5,Fier,40,38,40.72902000,19.56091000,2,25733,25346,0,44919,347
6,Gjirokastër,2,2,40.07869700,20.13633000,0,10847,10749,0,36670,96
7,Korçe,10,10,40.61812600,20.77752800,0,11219,11054,0,44001,155
8,Kukës,3,3,42.07545200,20.42317600,0,5001,4962,0,38581,36
9,Lezhë,7,7,41.78537300,19.64099400,0,11085,10956,0,41340,122
10,Shkodër,8,8,42.06776800,19.51425000,0,16696,16513,0,45580,175
11,Tiranë,168,164,41.33278100,19.81696400,4,121051,119447,0,1338269,1436
12,Vlorë,30,30,40.46778700,19.48373700,0,20247,19995,0,44939,222
