id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,22,19,40.71000700,19.94577900,3,6692,6571,0,18141,99
2,Dibër,3,3,41.59991200,20.26165100,0,2513,2462,0,16348,48
3,Durrës,7,5,41.33054100,19.46326500,1,10245,10004,1,34244,234
4,Elbasan,14,9,41.11456500,20.08415200,3,8723,8457,2,25596,252
5,Fier,3,2,40.72902000,19.56091000,1,11548,11303,0,24649,242
6,Gjirokastër,5,3,40.07869700,20.13633000,2,4879,4811,0,17513,63
7,Korçe,6,4,40.61812600,20.77752800,1,6764,6640,1,22103,118
8,Kukës,1,1,42.07545200,20.42317600,0,2870,2835,0,18246,34
9,Lezhë,12,12,41.78537300,19.64099400,0,6178,6075,0,21660,91
10,Shkodër,51,51,42.06776800,19.51425000,0,7476,7278,0,24917,147
11,Tiranë,44,39,41.33278100,19.81696400,3,55445,54405,2,509585,996
12,Vlorë,2,1,40.46778700,19.48373700,1,9116,8985,0,22441,129
