id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,171,161,40.71000700,19.94577900,9,8626,8332,1,25452,123
2,Dibër,75,74,41.59991200,20.26165100,1,3230,3103,0,23241,52
3,Durrës,706,688,41.33054100,19.46326500,16,14121,13133,2,44494,282
4,Elbasan,302,290,41.11456500,20.08415200,11,11407,10820,1,32806,285
5,Fier,900,884,40.72902000,19.56091000,15,16728,15549,1,31909,279
6,Gjirokastër,221,215,40.07869700,20.13633000,6,6202,5906,0,24220,75
7,Korçe,191,184,40.61812600,20.77752800,7,8257,7937,0,31021,129
8,Kukës,131,122,42.07545200,20.42317600,8,3987,3821,1,25706,35
9,Lezhë,183,168,41.78537300,19.64099400,13,8444,8147,2,28510,114
10,Shkodër,440,425,42.06776800,19.51425000,11,12464,11861,4,32607,163
11,Tiranë,3604,3568,41.33278100,19.81696400,31,75483,70710,5,957044,1169
12,Vlorë,174,164,40.46778700,19.48373700,9,13011,12663,1,28951,174
