id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,977,942,40.71000700,19.94577900,32,4625,3579,3,9474,69
2,Dibër,360,352,41.59991200,20.26165100,6,2236,1836,2,8089,40
3,Durrës,1721,1640,41.33054100,19.46326500,73,8547,6658,8,22755,168
4,Elbasan,924,861,41.11456500,20.08415200,60,6672,5574,3,13625,174
5,Fier,2686,2603,40.72902000,19.56091000,73,9261,6424,10,14302,151
6,Gjirokastër,1004,988,40.07869700,20.13633000,14,3349,2306,2,9787,39
7,Korçe,936,926,40.61812600,20.77752800,9,4571,3552,1,11465,83
8,Kukës,347,344,42.07545200,20.42317600,2,2245,1866,1,10124,32
9,Lezhë,837,820,41.78537300,19.64099400,17,4832,3920,0,12059,75
10,Shkodër,1389,1363,42.06776800,19.51425000,24,5337,3865,2,15769,83
11,Tiranë,22444,22229,41.33278100,19.81696400,205,45402,22217,10,310627,741
12,Vlorë,1794,1723,40.46778700,19.48373700,67,7236,5361,4,12859,81
