id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,5,5,40.71000700,19.94577900,0,20,15,0,665,0
2,Dibër,0,0,41.59991200,20.26165100,0,10,10,0,102,0
3,Durrës,181,167,41.33054100,19.46326500,13,472,282,1,3023,9
4,Elbasan,12,10,41.11456500,20.08415200,1,37,24,1,781,1
5,Fier,48,45,40.72902000,19.56091000,3,120,67,0,1739,5
6,Gjirokastër,7,7,40.07869700,20.13633000,0,8,1,0,851,0
7,Korçe,26,24,40.61812600,20.77752800,2,48,22,0,474,0
8,Kukës,15,15,42.07545200,20.42317600,0,60,44,0,602,1
9,Lezhë,33,31,41.78537300,19.64099400,1,91,58,1,1137,0
10,Shkodër,162,150,42.06776800,19.51425000,10,337,169,2,2154,6
11,Tiranë,371,331,41.33278100,19.81696400,31,1088,686,9,10086,31
12,Vlorë,103,101,40.46778700,19.48373700,1,111,6,1,1298,2
