id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,351,343,40.71000700,19.94577900,7,8222,7762,1,24302,109
2,Dibër,178,178,41.59991200,20.26165100,0,3141,2911,0,22641,52
3,Durrës,977,953,41.33054100,19.46326500,20,13421,12178,4,43394,266
4,Elbasan,486,467,41.11456500,20.08415200,16,10850,10089,3,31656,275
5,Fier,793,774,40.72902000,19.56091000,14,15354,14296,5,30759,265
6,Gjirokastër,218,214,40.07869700,20.13633000,3,5875,5588,1,23070,69
7,Korçe,240,233,40.61812600,20.77752800,5,7900,7538,2,29871,122
8,Kukës,209,202,42.07545200,20.42317600,7,3750,3507,0,24556,34
9,Lezhë,367,354,41.78537300,19.64099400,11,8166,7693,2,27360,106
10,Shkodër,774,762,42.06776800,19.51425000,11,12064,11131,1,31457,159
11,Tiranë,4045,3992,41.33278100,19.81696400,39,70176,65033,14,894267,1098
12,Vlorë,540,530,40.46778700,19.48373700,8,12408,11713,2,27801,155
