id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,84,76,40.71000700,19.94577900,6,236,150,2,2136,2
2,Dibër,49,39,41.59991200,20.26165100,9,131,75,1,1217,7
3,Durrës,516,498,41.33054100,19.46326500,15,1480,919,3,7147,45
4,Elbasan,232,212,41.11456500,20.08415200,19,518,265,1,2950,21
5,Fier,185,177,40.72902000,19.56091000,7,597,395,1,3838,17
6,Gjirokastër,47,46,40.07869700,20.13633000,1,150,99,0,2337,4
7,Korçe,209,195,40.61812600,20.77752800,14,508,284,0,2304,15
8,Kukës,140,131,42.07545200,20.42317600,8,408,260,1,2266,8
9,Lezhë,268,254,41.78537300,19.64099400,14,586,305,0,3164,13
10,Shkodër,357,344,42.06776800,19.51425000,12,858,462,1,4857,39
11,Tiranë,2317,2257,41.33278100,19.81696400,52,5677,3199,8,34618,161
12,Vlorë,163,159,40.46778700,19.48373700,4,371,202,0,3533,6
