id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,373,365,40.71000700,19.94577900,7,8244,7762,1,24352,109
2,Dibër,172,172,41.59991200,20.26165100,0,3154,2930,0,22691,52
3,Durrës,941,917,41.33054100,19.46326500,20,13461,12252,4,43444,268
4,Elbasan,475,455,41.11456500,20.08415200,16,10878,10128,4,31706,275
5,Fier,787,768,40.72902000,19.56091000,14,15400,14348,5,30809,265
6,Gjirokastër,223,218,40.07869700,20.13633000,3,5887,5595,2,23120,69
7,Korçe,235,228,40.61812600,20.77752800,5,7910,7553,2,29921,122
8,Kukës,195,186,42.07545200,20.42317600,7,3762,3533,2,24606,34
9,Lezhë,353,340,41.78537300,19.64099400,11,8184,7725,2,27410,106
10,Shkodër,765,752,42.06776800,19.51425000,11,12075,11151,2,31507,159
11,Tiranë,3876,3822,41.33278100,19.81696400,40,70365,65390,14,896309,1099
12,Vlorë,556,546,40.46778700,19.48373700,8,12474,11763,2,27851,155
