id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,175,166,40.71000700,19.94577900,9,8609,8312,0,25352,122
2,Dibër,74,73,41.59991200,20.26165100,1,3222,3096,0,23141,52
3,Durrës,746,727,41.33054100,19.46326500,17,14070,13042,2,44394,282
4,Elbasan,277,266,41.11456500,20.08415200,10,11374,10813,1,32706,284
5,Fier,869,852,40.72902000,19.56091000,14,16642,15496,3,31809,277
6,Gjirokastër,209,204,40.07869700,20.13633000,4,6175,5891,1,24120,75
7,Korçe,204,198,40.61812600,20.77752800,5,8242,7909,1,30921,129
8,Kukës,136,128,42.07545200,20.42317600,8,3966,3795,0,25606,35
9,Lezhë,173,159,41.78537300,19.64099400,13,8421,8135,1,28410,113
10,Shkodër,466,451,42.06776800,19.51425000,11,12454,11826,4,32507,162
11,Tiranë,3420,3382,41.33278100,19.81696400,33,75102,70517,5,952824,1165
12,Vlorë,158,148,40.46778700,19.48373700,9,12975,12643,1,28851,174
