id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,0,0,40.71000700,19.94577900,0,6697,6597,0,19791,100
2,Dibër,0,0,41.59991200,20.26165100,0,2513,2465,0,17998,48
3,Durrës,7,6,41.33054100,19.46326500,1,10259,10018,0,35894,234
4,Elbasan,10,7,41.11456500,20.08415200,3,8737,8475,0,27246,252
5,Fier,11,11,40.72902000,19.56091000,0,11559,11306,0,26299,242
6,Gjirokastër,2,2,40.07869700,20.13633000,0,4885,4819,0,19163,64
7,Korçe,8,8,40.61812600,20.77752800,0,6776,6650,0,23753,118
8,Kukës,2,2,42.07545200,20.42317600,0,2874,2838,0,19896,34
9,Lezhë,6,6,41.78537300,19.64099400,0,6190,6093,0,23310,91
10,Shkodër,7,7,42.06776800,19.51425000,0,7498,7344,0,26567,147
11,Tiranë,48,46,41.33278100,19.81696400,2,55514,54469,0,584266,997
12,Vlorë,11,11,40.46778700,19.48373700,0,9127,8987,0,24091,129
