id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,59,51,40.71000700,19.94577900,8,5883,5736,0,12349,88
2,Dibër,329,326,41.59991200,20.26165100,3,2429,2053,0,10648,47
3,Durrës,1309,1264,41.33054100,19.46326500,42,9776,8265,3,27400,202
4,Elbasan,387,361,41.11456500,20.08415200,26,8128,7513,0,17860,228
5,Fier,2607,2582,40.72902000,19.56091000,23,10806,7975,2,18392,224
6,Gjirokastër,1242,1229,40.07869700,20.13633000,13,4434,3141,0,12373,51
7,Korçe,779,771,40.61812600,20.77752800,8,5813,4933,0,15265,101
8,Kukës,359,359,42.07545200,20.42317600,0,2688,2296,0,12704,33
9,Lezhë,419,406,41.78537300,19.64099400,13,5835,5330,0,15504,86
10,Shkodër,1199,1178,42.06776800,19.51425000,21,6728,5413,0,19559,116
11,Tiranë,22083,21981,41.33278100,19.81696400,97,53601,30585,5,372920,933
12,Vlorë,1107,1078,40.46778700,19.48373700,28,8602,7377,1,16557,118
