id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,3,3,40.71000700,19.94577900,0,13216,13042,0,38492,171
2,Dibër,0,0,41.59991200,20.26165100,0,4125,4068,0,36211,57
3,Durrës,4,2,41.33054100,19.46326500,2,19746,19385,0,57554,357
4,Elbasan,8,7,41.11456500,20.08415200,1,16385,16055,0,45886,322
5,Fier,27,25,40.72902000,19.56091000,2,25743,25369,0,44999,347
6,Gjirokastër,6,6,40.07869700,20.13633000,0,10852,10749,0,36740,97
7,Korçe,6,6,40.61812600,20.77752800,0,11221,11060,0,44071,155
8,Kukës,2,2,42.07545200,20.42317600,0,5001,4963,0,38651,36
9,Lezhë,8,8,41.78537300,19.64099400,0,11086,10956,0,41410,122
10,Shkodër,10,10,42.06776800,19.51425000,0,16699,16514,0,45650,175
11,Tiranë,116,113,41.33278100,19.81696400,3,121087,119535,0,1339520,1436
12,Vlorë,19,19,40.46778700,19.48373700,0,20255,20014,0,45019,222
