id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,20,20,40.71000700,19.94577900,0,13265,13074,0,39332,171
2,Dibër,7,6,41.59991200,20.26165100,1,4139,4075,0,37026,57
3,Durrës,65,64,41.33054100,19.46326500,1,19869,19447,0,58423,357
4,Elbasan,30,30,41.11456500,20.08415200,0,16438,16086,0,46726,322
5,Fier,131,131,40.72902000,19.56091000,0,26240,25762,0,45901,347
6,Gjirokastër,47,45,40.07869700,20.13633000,2,10953,10809,0,37580,97
7,Korçe,16,15,40.61812600,20.77752800,1,11293,11122,0,44961,155
8,Kukës,2,2,42.07545200,20.42317600,0,5006,4968,0,39466,36
9,Lezhë,38,38,41.78537300,19.64099400,0,11173,11013,0,42250,122
10,Shkodër,34,34,42.06776800,19.51425000,0,16759,16550,0,46490,175
11,Tiranë,1349,1338,41.33278100,19.81696400,11,123475,120689,0,1360547,1437
12,Vlorë,88,87,40.46778700,19.48373700,1,20557,20247,0,45859,222
