id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,328,320,40.71000700,19.94577900,7,8277,7840,1,24452,109
2,Dibër,161,161,41.59991200,20.26165100,0,3166,2953,0,22791,52
3,Durrës,924,900,41.33054100,19.46326500,20,13518,12323,4,43544,271
4,Elbasan,458,439,41.11456500,20.08415200,16,10921,10185,3,31806,278
5,Fier,730,711,40.72902000,19.56091000,14,15518,14523,5,30909,265
6,Gjirokastër,220,216,40.07869700,20.13633000,4,5920,5631,0,23220,69
7,Korçe,182,175,40.61812600,20.77752800,5,7934,7629,2,30021,123
8,Kukës,189,181,42.07545200,20.42317600,7,3786,3563,1,24706,34
9,Lezhë,336,324,41.78537300,19.64099400,11,8203,7760,1,27510,107
10,Shkodër,656,644,42.06776800,19.51425000,11,12135,11320,1,31607,159
11,Tiranë,3713,3659,41.33278100,19.81696400,40,70730,65914,14,901783,1103
12,Vlorë,499,488,40.46778700,19.48373700,9,12510,11856,2,27951,155
