id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,481,473,40.71000700,19.94577900,7,7573,6990,1,23302,102
2,Dibër,201,201,41.59991200,20.26165100,0,2905,2654,0,21641,50
3,Durrës,1080,1061,41.33054100,19.46326500,17,12203,10878,2,42394,245
4,Elbasan,618,601,41.11456500,20.08415200,16,10074,9193,1,30656,263
5,Fier,1066,1053,40.72902000,19.56091000,11,13717,12401,2,29759,250
6,Gjirokastër,295,287,40.07869700,20.13633000,8,5509,5150,0,22580,64
7,Korçe,321,310,40.61812600,20.77752800,10,7431,6989,1,28771,121
8,Kukës,278,272,42.07545200,20.42317600,6,3389,3077,0,23556,34
9,Lezhë,726,715,41.78537300,19.64099400,10,7589,6768,1,26360,95
10,Shkodër,1590,1578,42.06776800,19.51425000,11,10945,9200,1,30457,155
11,Tiranë,5206,5150,41.33278100,19.81696400,51,64385,58155,5,811591,1024
12,Vlorë,904,890,40.46778700,19.48373700,13,11306,10262,1,26801,140
