id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,256,246,40.71000700,19.94577900,9,8797,8416,1,25752,125
2,Dibër,85,79,41.59991200,20.26165100,5,3258,3121,1,23541,52
3,Durrës,614,599,41.33054100,19.46326500,14,14271,13372,1,44794,285
4,Elbasan,359,345,41.11456500,20.08415200,13,11595,10950,1,33106,286
5,Fier,882,865,40.72902000,19.56091000,16,17090,15926,1,32209,282
6,Gjirokastër,285,276,40.07869700,20.13633000,8,6355,5994,1,24420,76
7,Korçe,195,186,40.61812600,20.77752800,8,8367,8040,1,31321,132
8,Kukës,127,117,42.07545200,20.42317600,9,4038,3876,1,26001,35
9,Lezhë,193,179,41.78537300,19.64099400,13,8538,8230,1,28810,115
10,Shkodër,513,497,42.06776800,19.51425000,13,12603,11926,3,32907,164
11,Tiranë,3896,3864,41.33278100,19.81696400,28,77090,72003,4,974225,1191
12,Vlorë,351,340,40.46778700,19.48373700,10,13298,12766,1,29251,181
