id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,249,239,40.71000700,19.94577900,9,8923,8545,1,26002,129
2,Dibër,80,78,41.59991200,20.26165100,2,3287,3155,0,23791,52
3,Durrës,475,460,41.33054100,19.46326500,14,14402,13640,1,45044,287
4,Elbasan,345,331,41.11456500,20.08415200,13,11727,11093,1,33356,289
5,Fier,822,803,40.72902000,19.56091000,18,17405,16300,1,32459,283
6,Gjirokastër,362,351,40.07869700,20.13633000,11,6490,6050,0,24670,78
7,Korçe,210,201,40.61812600,20.77752800,8,8471,8126,1,31571,135
8,Kukës,115,105,42.07545200,20.42317600,9,4079,3929,1,26251,35
9,Lezhë,163,148,41.78537300,19.64099400,14,8596,8318,1,29060,115
10,Shkodër,474,459,42.06776800,19.51425000,13,12675,12036,2,33157,165
11,Tiranë,4110,4074,41.33278100,19.81696400,32,78435,73126,4,987979,1199
12,Vlorë,422,411,40.46778700,19.48373700,10,13504,12901,1,29501,181
