id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,3,2,40.71000700,19.94577900,1,15781,15602,0,44772,176
2,Dibër,6,6,41.59991200,20.26165100,0,4796,4733,0,42466,57
3,Durrës,6,6,41.33054100,19.46326500,0,24130,23758,0,63903,366
4,Elbasan,33,32,41.11456500,20.08415200,1,18421,18063,0,52167,325
5,Fier,21,21,40.72902000,19.56091000,0,33069,32694,0,51341,354
6,Gjirokastër,13,13,40.07869700,20.13633000,0,12735,12621,0,43040,101
7,Korçe,4,4,40.61812600,20.77752800,0,13265,13101,0,50391,160
8,Kukës,2,2,42.07545200,20.42317600,0,5395,5356,0,44896,37
9,Lezhë,11,11,41.78537300,19.64099400,0,12867,12731,0,47690,125
10,Shkodër,11,11,42.06776800,19.51425000,0,19186,18998,0,51960,177
11,Tiranë,213,209,41.33278100,19.81696400,4,146598,144899,0,1442792,1486
12,Vlorë,19,19,40.46778700,19.48373700,0,25105,24861,0,51299,225
