id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,637,622,40.71000700,19.94577900,15,12688,11888,0,34352,163
2,Dibër,76,76,41.59991200,20.26165100,0,4085,3952,0,32141,57
3,Durrës,295,278,41.33054100,19.46326500,13,19335,18696,4,53394,344
4,Elbasan,768,760,41.11456500,20.08415200,7,15907,14822,1,41716,317
5,Fier,1497,1481,40.72902000,19.56091000,16,24618,22781,0,40809,340
6,Gjirokastër,837,833,40.07869700,20.13633000,4,10349,9419,0,33020,93
7,Korçe,399,392,40.61812600,20.77752800,6,11002,10451,1,39921,152
8,Kukës,243,240,42.07545200,20.42317600,3,4844,4565,0,34601,36
9,Lezhë,477,474,41.78537300,19.64099400,3,10868,10273,0,37410,118
10,Shkodër,1088,1077,42.06776800,19.51425000,10,16385,15125,1,41503,172
11,Tiranë,4301,4273,41.33278100,19.81696400,24,117266,111572,4,1272183,1393
12,Vlorë,922,911,40.46778700,19.48373700,10,19069,17933,1,40855,214
