id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,161,151,40.71000700,19.94577900,9,8674,8390,1,25552,123
2,Dibër,70,67,41.59991200,20.26165100,2,3241,3119,1,23341,52
3,Durrës,721,706,41.33054100,19.46326500,14,14200,13196,1,44594,283
4,Elbasan,310,297,41.11456500,20.08415200,12,11489,10893,1,32906,286
5,Fier,891,875,40.72902000,19.56091000,15,16882,15712,1,32009,279
6,Gjirokastër,241,232,40.07869700,20.13633000,8,6258,5941,1,24320,76
7,Korçe,196,187,40.61812600,20.77752800,8,8301,7975,1,31121,130
8,Kukës,147,137,42.07545200,20.42317600,9,4013,3831,1,25806,35
9,Lezhë,189,175,41.78537300,19.64099400,13,8477,8174,1,28610,114
10,Shkodër,477,461,42.06776800,19.51425000,13,12531,11890,3,32707,164
11,Tiranë,3784,3752,41.33278100,19.81696400,26,76092,71134,6,963553,1174
12,Vlorë,244,233,40.46778700,19.48373700,10,13124,12703,1,29051,177
