id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,10,9,40.71000700,19.94577900,1,6715,6605,0,20828,100
2,Dibër,0,0,41.59991200,20.26165100,0,2513,2465,0,18973,48
3,Durrës,16,13,41.33054100,19.46326500,3,10279,10029,0,37994,234
4,Elbasan,45,40,41.11456500,20.08415200,5,8781,8484,0,28196,252
5,Fier,16,16,40.72902000,19.56091000,0,11572,11314,0,26949,242
6,Gjirokastër,4,4,40.07869700,20.13633000,0,4888,4820,0,19959,64
7,Korçe,10,10,40.61812600,20.77752800,0,6786,6658,0,24905,118
8,Kukës,32,32,42.07545200,20.42317600,0,2910,2844,0,20816,34
9,Lezhë,30,28,41.78537300,19.64099400,2,6221,6099,0,23960,92
10,Shkodër,15,15,42.06776800,19.51425000,0,7514,7352,0,27317,147
11,Tiranë,115,109,41.33278100,19.81696400,6,55625,54513,0,614990,997
12,Vlorë,28,28,40.46778700,19.48373700,0,9148,8991,0,24941,129
