id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,653,630,40.71000700,19.94577900,21,1486,805,2,5004,28
2,Dibër,238,234,41.59991200,20.26165100,4,562,307,0,3862,17
3,Durrës,1375,1345,41.33054100,19.46326500,27,3548,2072,3,12985,101
4,Elbasan,865,821,41.11456500,20.08415200,40,2453,1506,4,6591,82
5,Fier,1541,1505,40.72902000,19.56091000,33,3327,1716,3,6950,70
6,Gjirokastër,514,498,40.07869700,20.13633000,15,1393,863,1,4900,16
7,Korçe,1088,1062,40.61812600,20.77752800,23,2584,1437,3,5365,59
8,Kukës,422,411,42.07545200,20.42317600,10,1045,603,1,5304,20
9,Lezhë,726,718,41.78537300,19.64099400,7,1792,1028,1,6364,38
10,Shkodër,854,832,42.06776800,19.51425000,21,2178,1262,1,8854,62
11,Tiranë,10680,10455,41.33278100,19.81696400,216,19835,8788,9,124658,367
12,Vlorë,1017,993,40.46778700,19.48373700,21,1945,899,3,6398,29
