id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,917,912,40.71000700,19.94577900,5,11954,10879,0,32702,158
2,Dibër,227,223,41.59991200,20.26165100,4,4020,3736,0,30491,57
3,Durrës,1257,1249,41.33054100,19.46326500,8,18587,16996,0,51744,334
4,Elbasan,1423,1413,41.11456500,20.08415200,8,15324,13586,2,40066,315
5,Fier,1900,1879,40.72902000,19.56091000,19,23374,21141,2,39159,333
6,Gjirokastër,1210,1202,40.07869700,20.13633000,8,9699,8397,0,31370,92
7,Korçe,930,920,40.61812600,20.77752800,10,10656,9577,0,38271,149
8,Kukës,314,309,42.07545200,20.42317600,5,4711,4361,0,32951,36
9,Lezhë,826,818,41.78537300,19.64099400,8,10536,9592,0,35760,118
10,Shkodër,1858,1853,42.06776800,19.51425000,5,15769,13742,0,39853,169
11,Tiranë,10857,10817,41.33278100,19.81696400,37,111547,99329,3,1237181,1361
12,Vlorë,1449,1437,40.46778700,19.48373700,12,17949,16293,0,39205,207
