id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,447,441,40.71000700,19.94577900,5,9427,8844,1,26602,136
2,Dibër,76,74,41.59991200,20.26165100,2,3332,3203,0,24391,53
3,Durrës,446,427,41.33054100,19.46326500,16,14756,14015,3,45644,295
4,Elbasan,336,323,41.11456500,20.08415200,11,12034,11407,2,33956,291
5,Fier,761,739,40.72902000,19.56091000,18,18074,17020,4,33059,293
6,Gjirokastër,492,485,40.07869700,20.13633000,7,6803,6233,0,25270,78
7,Korçe,245,235,40.61812600,20.77752800,8,8713,8330,2,32171,138
8,Kukës,72,56,42.07545200,20.42317600,14,4128,4021,2,26851,35
9,Lezhë,175,164,41.78537300,19.64099400,9,8769,8479,2,29660,115
10,Shkodër,471,460,42.06776800,19.51425000,10,12853,12215,1,33753,167
11,Tiranë,4462,4424,41.33278100,19.81696400,31,81652,75960,7,1017685,1230
12,Vlorë,397,388,40.46778700,19.48373700,7,13931,13351,2,30105,183
