id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,65,62,40.71000700,19.94577900,1,140,74,2,1622,1
2,Dibër,45,41,41.59991200,20.26165100,4,93,44,0,748,4
3,Durrës,505,483,41.33054100,19.46326500,16,1194,655,6,5798,34
4,Elbasan,134,125,41.11456500,20.08415200,9,266,121,0,1940,11
5,Fier,187,181,40.72902000,19.56091000,6,425,226,0,3104,12
6,Gjirokastër,47,44,40.07869700,20.13633000,2,102,52,1,1635,3
7,Korçe,174,164,40.61812600,20.77752800,10,315,131,0,1507,10
8,Kukës,129,124,42.07545200,20.42317600,5,312,177,0,1686,6
9,Lezhë,169,162,41.78537300,19.64099400,7,385,208,0,2342,8
10,Shkodër,301,298,42.06776800,19.51425000,3,693,357,0,3904,35
11,Tiranë,1952,1882,41.33278100,19.81696400,60,4215,2143,10,24659,120
12,Vlorë,137,131,40.46778700,19.48373700,6,287,144,0,2713,6
