id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,53,53,40.71000700,19.94577900,0,15733,15504,0,44282,176
2,Dibër,38,38,41.59991200,20.26165100,0,4757,4662,0,41976,57
3,Durrës,130,129,41.33054100,19.46326500,1,24054,23558,0,63413,366
4,Elbasan,130,127,41.11456500,20.08415200,3,18385,17930,0,51677,325
5,Fier,115,114,40.72902000,19.56091000,1,32894,32426,0,50851,353
6,Gjirokastër,58,58,40.07869700,20.13633000,0,12638,12479,0,42540,101
7,Korçe,46,46,40.61812600,20.77752800,0,13216,13011,0,49911,159
8,Kukës,2,2,42.07545200,20.42317600,0,5382,5343,0,44406,37
9,Lezhë,33,33,41.78537300,19.64099400,0,12815,12657,0,47200,125
10,Shkodër,168,168,42.06776800,19.51425000,0,19100,18755,0,51470,177
11,Tiranë,748,740,41.33278100,19.81696400,8,145904,143673,0,1431357,1483
12,Vlorë,94,91,40.46778700,19.48373700,3,24924,24605,0,50809,225
