id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,89,88,40.71000700,19.94577900,1,15623,15358,0,43832,176
2,Dibër,54,54,41.59991200,20.26165100,0,4720,4609,0,41526,57
3,Durrës,227,227,41.33054100,19.46326500,0,23894,23301,0,62963,366
4,Elbasan,265,262,41.11456500,20.08415200,3,18279,17690,0,51227,324
5,Fier,341,340,40.72902000,19.56091000,1,32574,31880,0,50401,353
6,Gjirokastër,117,117,40.07869700,20.13633000,0,12502,12284,0,42090,101
7,Korçe,200,200,40.61812600,20.77752800,0,13081,12722,0,49461,159
8,Kukës,11,11,42.07545200,20.42317600,0,5373,5325,0,43956,37
9,Lezhë,69,69,41.78537300,19.64099400,0,12748,12548,0,46750,125
10,Shkodër,220,220,42.06776800,19.51425000,0,18975,18578,0,51020,177
11,Tiranë,1460,1452,41.33278100,19.81696400,8,144951,142009,0,1425884,1482
12,Vlorë,169,166,40.46778700,19.48373700,3,24705,24311,0,50359,225
