id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,22,22,40.71000700,19.94577900,0,13197,13004,0,37692,171
2,Dibër,0,0,41.59991200,20.26165100,0,4124,4067,0,35411,57
3,Durrës,8,6,41.33054100,19.46326500,2,19717,19352,0,56744,357
4,Elbasan,14,12,41.11456500,20.08415200,2,16359,16023,0,45066,322
5,Fier,24,23,40.72902000,19.56091000,1,25603,25232,0,44059,347
6,Gjirokastër,17,17,40.07869700,20.13633000,0,10821,10708,0,36230,96
7,Korçe,16,16,40.61812600,20.77752800,0,11195,11024,0,43271,155
8,Kukës,3,3,42.07545200,20.42317600,0,4996,4957,0,37851,36
9,Lezhë,0,0,41.78537300,19.64099400,0,11075,10953,0,40610,122
10,Shkodër,17,17,42.06776800,19.51425000,0,16673,16481,0,44850,175
11,Tiranë,222,219,41.33278100,19.81696400,3,120602,118944,0,1327216,1436
12,Vlorë,39,39,40.46778700,19.48373700,0,20142,19881,0,44209,222
