id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,306,296,40.71000700,19.94577900,9,9023,8587,1,26152,130
2,Dibër,85,82,41.59991200,20.26165100,3,3297,3159,0,23941,53
3,Durrës,430,412,41.33054100,19.46326500,16,14479,13760,2,45194,289
4,Elbasan,343,328,41.11456500,20.08415200,14,11774,11140,1,33506,291
5,Fier,817,798,40.72902000,19.56091000,18,17532,16430,1,32609,285
6,Gjirokastër,371,361,40.07869700,20.13633000,10,6552,6103,0,24820,78
7,Korçe,219,208,40.61812600,20.77752800,10,8511,8155,1,31721,137
8,Kukës,99,88,42.07545200,20.42317600,10,4088,3954,1,26401,35
9,Lezhë,172,157,41.78537300,19.64099400,14,8636,8349,1,29210,115
10,Shkodër,467,452,42.06776800,19.51425000,13,12703,12071,2,33307,165
11,Tiranë,4257,4220,41.33278100,19.81696400,33,79142,73679,4,994099,1206
12,Vlorë,446,434,40.46778700,19.48373700,11,13618,12990,1,29651,182
