id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,677,661,40.71000700,19.94577900,14,12779,11939,2,34552,163
2,Dibër,67,67,41.59991200,20.26165100,0,4094,3970,0,32341,57
3,Durrës,280,265,41.33054100,19.46326500,13,19397,18770,2,53594,347
4,Elbasan,729,720,41.11456500,20.08415200,7,15966,14920,2,41916,317
5,Fier,1343,1325,40.72902000,19.56091000,16,24744,23060,2,41009,341
6,Gjirokastër,779,779,40.07869700,20.13633000,0,10419,9547,0,33220,93
7,Korçe,306,298,40.61812600,20.77752800,6,11028,10570,2,40121,152
8,Kukës,216,213,42.07545200,20.42317600,3,4853,4601,0,34801,36
9,Lezhë,380,377,41.78537300,19.64099400,3,10888,10389,0,37610,119
10,Shkodër,875,863,42.06776800,19.51425000,10,16444,15397,2,41703,172
11,Tiranë,3372,3343,41.33278100,19.81696400,24,117750,112983,5,1275893,1395
12,Vlorë,805,795,40.46778700,19.48373700,10,19189,18169,0,41055,215
