id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,18,18,40.71000700,19.94577900,0,13254,13065,0,39212,171
2,Dibër,4,3,41.59991200,20.26165100,1,4135,4074,0,36906,57
3,Durrës,33,33,41.33054100,19.46326500,0,19828,19438,0,58303,357
4,Elbasan,18,18,41.11456500,20.08415200,0,16425,16085,0,46606,322
5,Fier,86,86,40.72902000,19.56091000,0,26123,25690,0,45781,347
6,Gjirokastër,22,21,40.07869700,20.13633000,1,10928,10809,0,37460,97
7,Korçe,20,20,40.61812600,20.77752800,0,11286,11111,0,44841,155
8,Kukës,2,2,42.07545200,20.42317600,0,5005,4967,0,39346,36
9,Lezhë,26,26,41.78537300,19.64099400,0,11149,11001,0,42130,122
10,Shkodër,13,13,42.06776800,19.51425000,0,16738,16550,0,46370,175
11,Tiranë,929,923,41.33278100,19.81696400,6,122847,120482,0,1358573,1436
12,Vlorë,72,72,40.46778700,19.48373700,0,20493,20199,0,45739,222
