id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,378,366,40.71000700,19.94577900,12,811,421,0,4164,12
2,Dibër,124,118,41.59991200,20.26165100,5,315,179,1,3022,12
3,Durrës,1094,1069,41.33054100,19.46326500,23,2518,1361,2,11065,63
4,Elbasan,650,603,41.11456500,20.08415200,45,1447,745,2,5391,52
5,Fier,971,943,40.72902000,19.56091000,27,1840,831,1,5990,38
6,Gjirokastër,330,325,40.07869700,20.13633000,5,573,235,0,4012,8
7,Korçe,776,734,40.61812600,20.77752800,41,1553,733,1,4285,44
8,Kukës,306,290,42.07545200,20.42317600,16,697,373,0,4224,18
9,Lezhë,559,553,41.78537300,19.64099400,5,1111,525,1,5164,27
10,Shkodër,742,729,42.06776800,19.51425000,13,1499,709,0,7510,48
11,Tiranë,6229,6075,41.33278100,19.81696400,144,12514,6029,10,81644,256
12,Vlorë,559,550,40.46778700,19.48373700,9,923,352,0,5318,12
