id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,1,1,40.71000700,19.94577900,0,16,15,0,601,0
2,Dibër,0,0,41.59991200,20.26165100,0,10,10,0,101,0
3,Durrës,140,130,41.33054100,19.46326500,8,385,237,2,2716,8
4,Elbasan,11,9,41.11456500,20.08415200,2,32,21,0,694,0
5,Fier,27,24,40.72902000,19.56091000,3,87,55,0,1556,5
6,Gjirokastër,1,0,40.07869700,20.13633000,1,1,0,0,768,0
7,Korçe,10,9,40.61812600,20.77752800,1,28,18,0,340,0
8,Kukës,5,5,42.07545200,20.42317600,0,42,36,0,466,1
9,Lezhë,12,11,41.78537300,19.64099400,1,65,53,0,979,0
10,Shkodër,113,108,42.06776800,19.51425000,5,239,122,0,1831,4
11,Tiranë,317,279,41.33278100,19.81696400,33,883,543,5,8853,23
12,Vlorë,45,42,40.46778700,19.48373700,3,50,4,0,971,1
