id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,49,47,40.71000700,19.94577900,2,6761,6612,0,21652,100
2,Dibër,8,8,41.59991200,20.26165100,0,2521,2465,0,19991,48
3,Durrës,58,54,41.33054100,19.46326500,4,10338,10045,0,40744,235
4,Elbasan,120,117,41.11456500,20.08415200,3,8892,8520,0,29006,252
5,Fier,120,119,40.72902000,19.56091000,1,11690,11328,0,28109,242
6,Gjirokastër,28,28,40.07869700,20.13633000,0,4914,4822,0,20930,64
7,Korçe,17,16,40.61812600,20.77752800,1,6810,6675,0,27121,118
8,Kukës,31,31,42.07545200,20.42317600,0,2930,2865,0,21306,34
9,Lezhë,65,58,41.78537300,19.64099400,7,6277,6120,0,24710,92
10,Shkodër,189,188,42.06776800,19.51425000,1,7703,7367,0,28207,147
11,Tiranë,447,435,41.33278100,19.81696400,12,56088,54642,0,652951,999
12,Vlorë,139,137,40.46778700,19.48373700,2,9277,9009,0,25151,129
