id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,77,69,40.71000700,19.94577900,6,213,134,2,2022,2
2,Dibër,31,24,41.59991200,20.26165100,7,113,75,0,1097,7
3,Durrës,483,466,41.33054100,19.46326500,13,1418,891,4,6818,44
4,Elbasan,184,164,41.11456500,20.08415200,20,437,233,0,2705,20
5,Fier,146,137,40.72902000,19.56091000,7,548,386,2,3672,16
6,Gjirokastër,37,36,40.07869700,20.13633000,1,135,94,0,2213,4
7,Korçe,158,139,40.61812600,20.77752800,18,446,275,1,2136,13
8,Kukës,130,122,42.07545200,20.42317600,8,376,238,0,2145,8
9,Lezhë,232,218,41.78537300,19.64099400,14,523,279,0,2988,12
10,Shkodër,334,315,42.06776800,19.51425000,17,816,446,2,4627,36
11,Tiranë,2148,2082,41.33278100,19.81696400,58,5339,3037,8,32217,154
12,Vlorë,138,134,40.46778700,19.48373700,4,340,196,0,3371,6
