id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,31,30,40.71000700,19.94577900,1,72,40,0,1037,1
2,Dibër,20,20,41.59991200,20.26165100,0,45,24,0,405,1
3,Durrës,213,197,41.33054100,19.46326500,13,729,497,3,4111,19
4,Elbasan,51,48,41.11456500,20.08415200,3,115,59,0,1202,5
5,Fier,58,49,40.72902000,19.56091000,8,200,136,1,2270,6
6,Gjirokastër,19,17,40.07869700,20.13633000,1,43,24,1,1145,0
7,Korçe,65,64,40.61812600,20.77752800,1,123,55,0,831,3
8,Kukës,42,41,42.07545200,20.42317600,1,138,92,0,1017,4
9,Lezhë,82,71,41.78537300,19.64099400,8,213,130,3,1669,1
10,Shkodër,195,189,42.06776800,19.51425000,3,515,300,3,2911,20
11,Tiranë,992,930,41.33278100,19.81696400,52,2253,1191,10,15491,70
12,Vlorë,98,95,40.46778700,19.48373700,3,191,89,0,1884,4
