id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,554,533,40.71000700,19.94577900,21,1235,661,0,4724,20
2,Dibër,191,187,41.59991200,20.26165100,4,475,267,0,3582,17
3,Durrës,1339,1302,41.33054100,19.46326500,34,3159,1733,3,12345,87
4,Elbasan,825,778,41.11456500,20.08415200,45,2089,1195,2,6191,69
5,Fier,1347,1320,40.72902000,19.56091000,26,2728,1325,1,6630,56
6,Gjirokastër,545,528,40.07869700,20.13633000,16,1194,637,1,4604,12
7,Korçe,1006,975,40.61812600,20.77752800,28,2189,1128,3,5005,55
8,Kukës,399,388,42.07545200,20.42317600,10,912,494,1,4944,19
9,Lezhë,739,730,41.78537300,19.64099400,8,1609,834,1,5964,36
10,Shkodër,855,834,42.06776800,19.51425000,21,1913,1001,0,8406,57
11,Tiranë,9061,8848,41.33278100,19.81696400,201,17262,7878,12,111385,323
12,Vlorë,858,833,40.46778700,19.48373700,24,1480,602,1,6038,20
