id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,684,667,40.71000700,19.94577900,15,12742,11895,2,34452,163
2,Dibër,68,68,41.59991200,20.26165100,0,4091,3966,0,32241,57
3,Durrës,290,275,41.33054100,19.46326500,13,19375,18740,2,53494,345
4,Elbasan,750,741,41.11456500,20.08415200,7,15933,14866,2,41816,317
5,Fier,1414,1396,40.72902000,19.56091000,16,24691,22937,2,40909,340
6,Gjirokastër,801,801,40.07869700,20.13633000,0,10387,9493,0,33120,93
7,Korçe,362,354,40.61812600,20.77752800,6,11017,10503,2,40021,152
8,Kukës,233,230,42.07545200,20.42317600,3,4848,4579,0,34701,36
9,Lezhë,453,450,41.78537300,19.64099400,3,10880,10309,0,37510,118
10,Shkodër,1014,1002,42.06776800,19.51425000,10,16416,15230,2,41603,172
11,Tiranë,3651,3622,41.33278100,19.81696400,24,117509,112463,5,1274045,1395
12,Vlorë,916,906,40.46778700,19.48373700,10,19131,18001,0,40955,214
