id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,177,172,40.71000700,19.94577900,5,6926,6649,0,22202,100
2,Dibër,65,65,41.59991200,20.26165100,0,2587,2473,0,20541,49
3,Durrës,305,297,41.33054100,19.46326500,8,10622,10079,0,41294,238
4,Elbasan,251,243,41.11456500,20.08415200,8,9103,8597,0,29556,255
5,Fier,436,430,40.72902000,19.56091000,6,12056,11377,0,28659,243
6,Gjirokastër,157,156,40.07869700,20.13633000,1,5066,4845,0,21480,64
7,Korçe,106,103,40.61812600,20.77752800,3,6919,6695,0,27671,118
8,Kukës,92,92,42.07545200,20.42317600,0,2998,2872,0,21856,34
9,Lezhë,238,231,41.78537300,19.64099400,7,6491,6161,0,25260,92
10,Shkodër,843,838,42.06776800,19.51425000,5,8453,7463,0,28757,147
11,Tiranë,1977,1954,41.33278100,19.81696400,23,57848,54867,0,705840,1004
12,Vlorë,482,475,40.46778700,19.48373700,7,9721,9106,0,25701,133
