id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,911,890,40.71000700,19.94577900,20,3658,2690,1,8034,57
2,Dibër,413,405,41.59991200,20.26165100,8,1965,1518,0,6712,34
3,Durrës,1721,1680,41.33054100,19.46326500,37,6957,5089,4,19525,147
4,Elbasan,1582,1551,41.11456500,20.08415200,29,5452,3735,2,10836,135
5,Fier,2789,2755,40.72902000,19.56091000,30,7617,4699,4,11512,129
6,Gjirokastër,675,662,40.07869700,20.13633000,12,2563,1855,1,8401,33
7,Korçe,989,978,40.61812600,20.77752800,10,3915,2852,1,9015,74
8,Kukës,484,468,42.07545200,20.42317600,16,1936,1421,0,8724,31
9,Lezhë,1162,1139,41.78537300,19.64099400,22,4217,2988,1,10299,67
10,Shkodër,1544,1535,42.06776800,19.51425000,8,4620,3002,1,13164,74
11,Tiranë,18708,18515,41.33278100,19.81696400,183,36970,17639,10,265031,623
12,Vlorë,1454,1417,40.46778700,19.48373700,31,5466,3956,6,10543,56
