id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,73,73,40.71000700,19.94577900,0,15680,15431,0,44082,176
2,Dibër,51,51,41.59991200,20.26165100,0,4740,4632,0,41776,57
3,Durrës,178,178,41.33054100,19.46326500,0,23989,23445,0,63213,366
4,Elbasan,186,183,41.11456500,20.08415200,3,18332,17821,0,51477,325
5,Fier,327,326,40.72902000,19.56091000,1,32749,32069,0,50651,353
6,Gjirokastër,96,96,40.07869700,20.13633000,0,12571,12374,0,42340,101
7,Korçe,162,162,40.61812600,20.77752800,0,13167,12846,0,49711,159
8,Kukës,11,11,42.07545200,20.42317600,0,5381,5333,0,44206,37
9,Lezhë,54,54,41.78537300,19.64099400,0,12787,12608,0,47000,125
10,Shkodër,227,227,42.06776800,19.51425000,0,19054,18650,0,51270,177
11,Tiranë,1213,1205,41.33278100,19.81696400,8,145449,142754,0,1427987,1482
12,Vlorë,134,131,40.46778700,19.48373700,3,24817,24458,0,50609,225
