id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,146,121,40.71000700,19.94577900,22,5480,5247,3,11149,87
2,Dibër,343,340,41.59991200,20.26165100,2,2409,2019,1,9628,47
3,Durrës,1561,1485,41.33054100,19.46326500,73,9555,7801,3,25860,193
4,Elbasan,418,384,41.11456500,20.08415200,33,7775,7139,1,16500,218
5,Fier,2596,2552,40.72902000,19.56091000,39,10437,7634,5,17042,207
6,Gjirokastër,1196,1179,40.07869700,20.13633000,16,4172,2928,1,11403,48
7,Korçe,813,809,40.61812600,20.77752800,4,5469,4558,0,14025,98
8,Kukës,332,332,42.07545200,20.42317600,0,2565,2200,0,11604,33
9,Lezhë,642,635,41.78537300,19.64099400,6,5634,4906,1,14184,86
10,Shkodër,1267,1244,42.06776800,19.51425000,22,6348,4971,1,18409,110
11,Tiranë,23013,22876,41.33278100,19.81696400,126,52376,28465,11,359829,898
12,Vlorë,1456,1427,40.46778700,19.48373700,28,8321,6757,1,15277,108
