id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,69,62,40.71000700,19.94577900,6,196,125,1,1934,2
2,Dibër,35,29,41.59991200,20.26165100,6,111,69,0,1017,7
3,Durrës,466,439,41.33054100,19.46326500,24,1359,852,3,6590,41
4,Elbasan,154,143,41.11456500,20.08415200,11,397,224,0,2497,19
5,Fier,113,103,40.72902000,19.56091000,10,498,369,0,3528,16
6,Gjirokastër,34,31,40.07869700,20.13633000,3,127,89,0,2077,4
7,Korçe,135,120,40.61812600,20.77752800,14,395,248,1,1988,12
8,Kukës,129,121,42.07545200,20.42317600,8,370,233,0,2037,8
9,Lezhë,204,196,41.78537300,19.64099400,8,489,273,0,2836,12
10,Shkodër,296,283,42.06776800,19.51425000,11,765,433,2,4459,36
11,Tiranë,2054,1980,41.33278100,19.81696400,69,5073,2870,5,30460,149
12,Vlorë,125,118,40.46778700,19.48373700,7,322,191,0,3235,6
