id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,105,98,40.71000700,19.94577900,6,260,153,1,2228,2
2,Dibër,67,59,41.59991200,20.26165100,8,149,75,0,1317,7
3,Durrës,549,533,41.33054100,19.46326500,13,1533,939,3,7355,45
4,Elbasan,266,246,41.11456500,20.08415200,18,574,286,2,3098,22
5,Fier,209,202,40.72902000,19.56091000,7,634,407,0,3926,18
6,Gjirokastër,67,66,40.07869700,20.13633000,1,173,102,0,2397,4
7,Korçe,221,206,40.61812600,20.77752800,15,534,297,0,2384,16
8,Kukës,143,134,42.07545200,20.42317600,8,422,269,1,2318,10
9,Lezhë,286,271,41.78537300,19.64099400,14,611,311,1,3244,14
10,Shkodër,373,358,42.06776800,19.51425000,14,892,480,1,4999,39
11,Tiranë,2418,2360,41.33278100,19.81696400,52,5892,3305,6,36772,169
12,Vlorë,185,181,40.46778700,19.48373700,4,399,207,0,3613,7
