id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,2,2,40.71000700,19.94577900,0,15810,15632,0,45487,176
2,Dibër,0,0,41.59991200,20.26165100,0,4802,4745,0,43181,57
3,Durrës,0,0,41.33054100,19.46326500,0,24171,23805,0,64654,366
4,Elbasan,1,1,41.11456500,20.08415200,0,18436,18110,0,52904,325
5,Fier,4,4,40.72902000,19.56091000,0,33165,32807,0,52076,354
6,Gjirokastër,10,10,40.07869700,20.13633000,0,12822,12709,0,43707,103
7,Korçe,2,2,40.61812600,20.77752800,0,13278,13116,0,51116,160
8,Kukës,0,0,42.07545200,20.42317600,0,5397,5360,0,45611,37
9,Lezhë,0,0,41.78537300,19.64099400,0,12886,12761,0,48395,125
10,Shkodër,3,3,42.06776800,19.51425000,0,19208,19028,0,52685,177
11,Tiranë,116,114,41.33278100,19.81696400,2,147067,145462,0,1411931,1489
12,Vlorë,1,1,40.46778700,19.48373700,0,25204,24978,0,52024,225
