id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,91,86,40.71000700,19.94577900,5,6637,6452,0,16291,94
2,Dibër,70,68,41.59991200,20.26165100,2,2505,2387,0,14288,48
3,Durrës,158,150,41.33054100,19.46326500,6,10223,9834,2,32144,231
4,Elbasan,132,125,41.11456500,20.08415200,6,8676,8296,1,22186,248
5,Fier,246,237,40.72902000,19.56091000,9,11520,11036,0,22692,238
6,Gjirokastër,228,226,40.07869700,20.13633000,2,4849,4560,0,15903,61
7,Korçe,215,211,40.61812600,20.77752800,4,6677,6347,0,19313,115
8,Kukës,56,56,42.07545200,20.42317600,0,2861,2771,0,16406,34
9,Lezhë,102,100,41.78537300,19.64099400,2,6142,5949,0,19784,91
10,Shkodër,301,295,42.06776800,19.51425000,6,7385,6942,0,23701,142
11,Tiranë,8545,8501,41.33278100,19.81696400,39,55260,45722,5,437474,993
12,Vlorë,178,171,40.46778700,19.48373700,7,9068,8765,0,20691,125
