id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,798,783,40.71000700,19.94577900,13,2624,1775,2,6299,51
2,Dibër,539,536,41.59991200,20.26165100,3,1410,850,0,5157,21
3,Durrës,1300,1283,41.33054100,19.46326500,15,5090,3659,2,15945,131
4,Elbasan,903,873,41.11456500,20.08415200,28,3656,2631,2,8441,122
5,Fier,1803,1784,40.72902000,19.56091000,15,5342,3427,4,8452,112
6,Gjirokastër,446,435,40.07869700,20.13633000,10,2054,1579,1,6269,29
7,Korçe,887,868,40.61812600,20.77752800,16,3415,2459,3,7030,69
8,Kukës,389,382,42.07545200,20.42317600,7,1469,1052,0,6969,28
9,Lezhë,1001,988,41.78537300,19.64099400,13,3069,2017,0,8214,51
10,Shkodër,1357,1341,42.06776800,19.51425000,15,3737,2308,1,10948,72
11,Tiranë,14299,14201,41.33278100,19.81696400,89,28430,13619,9,197193,512
12,Vlorë,1021,1006,40.46778700,19.48373700,12,3675,2605,3,8063,49
