id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,491,482,40.71000700,19.94577900,9,12893,12236,0,34952,166
2,Dibër,43,43,41.59991200,20.26165100,0,4100,4000,0,32741,57
3,Durrës,243,233,41.33054100,19.46326500,8,19486,18892,2,53994,351
4,Elbasan,560,551,41.11456500,20.08415200,7,16063,15185,2,42316,318
5,Fier,982,971,40.72902000,19.56091000,11,24931,23606,0,41409,343
6,Gjirokastër,439,439,40.07869700,20.13633000,0,10528,9995,0,33620,94
7,Korçe,196,194,40.61812600,20.77752800,0,11061,10712,2,40521,153
8,Kukës,179,176,42.07545200,20.42317600,3,4877,4662,0,35201,36
9,Lezhë,348,348,41.78537300,19.64099400,0,10927,10458,0,38010,121
10,Shkodër,423,411,42.06776800,19.51425000,10,16512,15917,2,42103,172
11,Tiranë,2301,2277,41.33278100,19.81696400,20,118511,114807,4,1283474,1403
12,Vlorë,601,589,40.46778700,19.48373700,12,19412,18595,0,41455,216
