id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,164,160,40.71000700,19.94577900,4,6909,6645,0,22152,100
2,Dibër,56,56,41.59991200,20.26165100,0,2576,2471,0,20491,49
3,Durrës,261,254,41.33054100,19.46326500,7,10568,10070,0,41244,237
4,Elbasan,239,234,41.11456500,20.08415200,5,9080,8586,0,29806,255
5,Fier,409,405,40.72902000,19.56091000,4,12016,11364,0,28609,243
6,Gjirokastër,144,143,40.07869700,20.13633000,1,5047,4839,0,21430,64
7,Korçe,101,98,40.61812600,20.77752800,3,6909,6690,0,27621,118
8,Kukës,88,88,42.07545200,20.42317600,0,2993,2871,0,21806,34
9,Lezhë,217,210,41.78537300,19.64099400,7,6467,6158,0,25210,92
10,Shkodër,739,735,42.06776800,19.51425000,4,8329,7443,0,28707,147
11,Tiranë,1781,1763,41.33278100,19.81696400,18,57594,54810,0,699863,1003
12,Vlorë,416,409,40.46778700,19.48373700,7,9644,9095,0,25651,133
