id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,882,858,40.71000700,19.94577900,21,1918,998,3,5319,38
2,Dibër,338,334,41.59991200,20.26165100,4,752,396,0,4177,18
3,Durrës,1408,1388,41.33054100,19.46326500,20,4000,2479,0,13705,113
4,Elbasan,965,938,41.11456500,20.08415200,25,2872,1811,2,7041,96
5,Fier,1774,1731,40.72902000,19.56091000,37,4003,2145,6,7332,84
6,Gjirokastër,561,546,40.07869700,20.13633000,15,1679,1098,0,5233,20
7,Korçe,1136,1113,40.61812600,20.77752800,22,2919,1719,1,5770,64
8,Kukës,460,449,42.07545200,20.42317600,10,1164,683,1,5709,21
9,Lezhë,847,839,41.78537300,19.64099400,7,2146,1259,1,6814,40
10,Shkodër,1154,1135,42.06776800,19.51425000,18,2759,1541,1,9380,64
11,Tiranë,12187,11973,41.33278100,19.81696400,209,22620,10011,5,142102,422
12,Vlorë,1138,1113,40.46778700,19.48373700,21,2359,1185,4,6803,36
