id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,917,902,40.71000700,19.94577900,14,3239,2270,1,6944,52
2,Dibër,442,434,41.59991200,20.26165100,7,1778,1309,1,5802,27
3,Durrës,1547,1524,41.33054100,19.46326500,21,6216,4531,2,17409,138
4,Elbasan,1263,1242,41.11456500,20.08415200,18,4665,3273,3,9386,129
5,Fier,2154,2134,40.72902000,19.56091000,18,6420,4144,2,9312,122
6,Gjirokastër,567,558,40.07869700,20.13633000,9,2286,1688,0,7001,31
7,Korçe,912,905,40.61812600,20.77752800,6,3670,2687,1,7865,71
8,Kukës,447,439,42.07545200,20.42317600,8,1724,1247,0,7764,30
9,Lezhë,1029,1011,41.78537300,19.64099400,15,3688,2601,3,9109,58
10,Shkodër,1380,1375,42.06776800,19.51425000,5,4217,2763,0,11964,74
11,Tiranë,16336,16205,41.33278100,19.81696400,123,32893,15992,8,241826,565
12,Vlorë,1204,1177,40.46778700,19.48373700,27,4658,3401,0,8943,53
