id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,98,94,40.71000700,19.94577900,4,6836,6638,0,22002,100
2,Dibër,38,38,41.59991200,20.26165100,0,2551,2465,0,20341,48
3,Durrës,200,193,41.33054100,19.46326500,7,10495,10059,0,41094,236
4,Elbasan,194,190,41.11456500,20.08415200,4,9003,8555,0,29356,254
5,Fier,328,325,40.72902000,19.56091000,3,11909,11339,0,28459,242
6,Gjirokastër,114,114,40.07869700,20.13633000,0,5006,4828,0,21280,64
7,Korçe,76,73,40.61812600,20.77752800,3,6882,6688,0,27471,118
8,Kukës,68,68,42.07545200,20.42317600,0,2970,2868,0,21656,34
9,Lezhë,181,174,41.78537300,19.64099400,7,6411,6138,0,25060,92
10,Shkodër,523,519,42.06776800,19.51425000,4,8062,7392,0,28557,147
11,Tiranë,1228,1213,41.33278100,19.81696400,15,56958,54729,0,680935,1001
12,Vlorë,327,320,40.46778700,19.48373700,7,9515,9056,0,25501,132
