id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,1001,978,40.71000700,19.94577900,22,4025,2964,1,8664,60
2,Dibër,349,331,41.59991200,20.26165100,18,2062,1677,0,7289,36
3,Durrës,1770,1727,41.33054100,19.46326500,39,7532,5607,4,20935,155
4,Elbasan,1488,1432,41.11456500,20.08415200,53,5927,4299,3,11955,140
5,Fier,2980,2943,40.72902000,19.56091000,33,8252,5139,4,12735,133
6,Gjirokastër,799,785,40.07869700,20.13633000,14,2766,1932,0,9021,35
7,Korçe,1036,1019,40.61812600,20.77752800,15,4130,3016,2,9936,78
8,Kukës,467,447,42.07545200,20.42317600,19,2034,1536,1,9318,31
9,Lezhë,1122,1095,41.78537300,19.64099400,25,4452,3260,2,11057,70
10,Shkodër,1497,1481,42.06776800,19.51425000,14,4823,3251,2,14214,75
11,Tiranë,20265,20056,41.33278100,19.81696400,200,39896,18964,9,279383,667
12,Vlorë,1687,1655,40.46778700,19.48373700,30,6088,4338,2,11487,63
