id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,295,295,40.71000700,19.94577900,0,12995,12534,0,35302,166
2,Dibër,21,21,41.59991200,20.26165100,0,4106,4028,0,33091,57
3,Durrës,158,148,41.33054100,19.46326500,8,19557,19046,2,54344,353
4,Elbasan,436,427,41.11456500,20.08415200,7,16143,15386,2,42666,321
5,Fier,632,620,40.72902000,19.56091000,10,25062,24087,2,41759,343
6,Gjirokastër,115,115,40.07869700,20.13633000,0,10577,10366,0,33970,96
7,Korçe,117,115,40.61812600,20.77752800,0,11087,10817,2,40871,153
8,Kukës,162,162,42.07545200,20.42317600,0,4899,4701,0,35551,36
9,Lezhë,253,253,41.78537300,19.64099400,0,10966,10591,0,38360,122
10,Shkodër,150,139,42.06776800,19.51425000,10,16547,16224,1,42453,173
11,Tiranë,1265,1249,41.33278100,19.81696400,12,118981,116302,4,1290074,1414
12,Vlorë,365,354,40.46778700,19.48373700,10,19535,18953,1,41805,217
