id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,412,396,40.71000700,19.94577900,16,853,428,0,4234,13
2,Dibër,135,129,41.59991200,20.26165100,5,329,182,1,3092,12
3,Durrës,1115,1086,41.33054100,19.46326500,27,2541,1361,2,11225,65
4,Elbasan,688,641,41.11456500,20.08415200,45,1496,753,2,5491,55
5,Fier,1004,972,40.72902000,19.56091000,31,1899,856,1,6070,39
6,Gjirokastër,365,360,40.07869700,20.13633000,5,616,243,0,4086,8
7,Korçe,812,770,40.61812600,20.77752800,41,1599,743,1,4375,44
8,Kukës,322,303,42.07545200,20.42317600,19,718,378,0,4314,18
9,Lezhë,569,560,41.78537300,19.64099400,8,1151,554,1,5264,28
10,Shkodër,788,775,42.06776800,19.51425000,13,1547,711,0,7622,48
11,Tiranë,6640,6489,41.33278100,19.81696400,143,13000,6098,8,85160,262
12,Vlorë,579,570,40.46778700,19.48373700,9,952,360,0,5408,13
