id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,80,78,40.71000700,19.94577900,1,168,86,1,1770,2
2,Dibër,54,47,41.59991200,20.26165100,6,106,48,1,883,4
3,Durrës,527,503,41.33054100,19.46326500,19,1274,709,5,6152,38
4,Elbasan,161,151,41.11456500,20.08415200,10,314,139,0,2115,14
5,Fier,149,141,40.72902000,19.56091000,8,456,294,0,3264,13
6,Gjirokastër,41,37,40.07869700,20.13633000,3,110,66,1,1805,3
7,Korçe,184,172,40.61812600,20.77752800,12,356,160,0,1692,12
8,Kukës,136,130,42.07545200,20.42317600,6,333,191,0,1821,6
9,Lezhë,187,178,41.78537300,19.64099400,8,426,229,1,2532,10
10,Shkodër,282,270,42.06776800,19.51425000,11,713,396,1,4159,35
11,Tiranë,2063,1991,41.33278100,19.81696400,64,4640,2449,8,26863,128
12,Vlorë,137,130,40.46778700,19.48373700,7,299,156,0,2963,6
