id,name,active,confinement,latitude,longitude,hospitalized,total,recovered,intensive_care,tests,deaths
1,Berat,5,5,40.71000700,19.94577900,0,15783,15602,0,44892,176
2,Dibër,1,1,41.59991200,20.26165100,0,4797,4739,0,42586,57
3,Durrës,5,5,41.33054100,19.46326500,0,24137,23766,0,64023,366
4,Elbasan,13,13,41.11456500,20.08415200,0,18421,18083,0,52287,325
5,Fier,20,20,40.72902000,19.56091000,0,33087,32713,0,51461,354
6,Gjirokastër,6,6,40.07869700,20.13633000,0,12751,12643,0,43122,102
7,Korçe,3,3,40.61812600,20.77752800,0,13268,13105,0,50511,160
8,Kukës,0,0,42.07545200,20.42317600,0,5395,5358,0,45016,37
9,Lezhë,1,1,41.78537300,19.64099400,0,12868,12742,0,47810,125
10,Shkodër,9,9,42.06776800,19.51425000,0,19191,19005,0,52080,177
11,Tiranë,185,183,41.33278100,19.81696400,2,146679,145006,0,1445020,1488
12,Vlorë,8,8,40.46778700,19.48373700,0,25115,24882,0,51419,225
